Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2015-03-21T18:30:21+0000,What Begat What,"Once, you wore a barrel to signify poverty; now you launch a Kickstarter campaign.","IN a recent Daily Beast article, we learned that the two-way wrist radio worn by the cartoon character Dick Tracy helped pave the way for Apple’s new smartwatch, which can make and receive phone calls. “I have been wanting to do this since I was 5 years old,” said Apple’s chief executive, Timothy D. Cook, referring to 1965 when he became besotted with the fictional detective’s gizmo.","Once, you wore a barrel to signify poverty; now you launch a Kickstarter campaign.",The New York Times,https://www.nytimes.com/2015/03/22/opinion/sunday/what-begat-what.html
2015-04-08T21:32:48+0000,Will the Apple Watch Make Us Happier?,Maybe we actually want our mobile devices to be less addictive.,"The Apple Watch promises to make users’ lives better in a number of ways, from helping them stay on schedule to tracking their physical activity. But early reviews of the product suggest another possible improvement: It might get us to quit staring at our phones.",Maybe we actually want our mobile devices to be less addictive.,The New York Times,https://takingnote.blogs.nytimes.com/2015/04/08/will-the-apple-watch-make-us-happier/
2015-04-09T18:54:26+0000,"Ahead of Watch Release, Apple to Allow Customers to Try It On","The era of online shopping made “buy before you try” (and ship back if you don’t like it) a typical consumer experience. The Apple Watch, which releases April 24, is probably something you should actually try before buying.","The era of online shopping made “buy before you try” (and ship back if you don’t like it) a typical consumer experience. The Apple Watch, which comes out April 24, is probably something you should actually try before buying.","The era of online shopping made “buy before you try” (and ship back if you don’t like it) a typical consumer experience. The Apple Watch, which releases April 24, is probably something you should actually try before buying.",The New York Times,https://bits.blogs.nytimes.com/2015/04/09/ahead-of-watch-release-apple-to-allow-customers-to-try-it-on/
2015-04-08T12:01:51+0000,Can the Apple Watch Free Us From Phones?,The technology columnist Farhad Manjoo asks whether the Apple Watch’s new “taptic engine” will give us an alternative to constantly checking our phones.,The technology columnist Farhad Manjoo asks whether the Apple Watch’s new “taptic engine” will give us an alternative to constantly checking our phones.,The technology columnist Farhad Manjoo asks whether the Apple Watch’s new “taptic engine” will give us an alternative to constantly checking our phones.,The New York Times,https://www.nytimes.com/video/technology/personaltech/100000003616756/can-the-apple-watch-free-us-from-phones.html
2015-04-08T12:01:17+0000,Dear Diary: My Week Wearing an Apple Watch,"Spending seven days learning to use, and getting used to, the Apple Watch proved to be a mostly rewarding experience.","I picked up my Apple Watch last Wednesday at Apple headquarters in Cupertino, Calif. After interviewing some of the designers and engineers who worked on the device, I was given a guided tour of the watch, similar to what customers will receive when they buy one at an Apple Store.","Spending seven days learning to use, and getting used to, the Apple Watch proved to be a mostly rewarding experience.",The New York Times,https://www.nytimes.com/2015/04/09/technology/personaltech/dear-diary-my-week-wearing-an-apple-watch.html
2015-04-08T12:10:07+0000,Daily Report: Apple Watch Bliss Comes With Steep Learning Curve,The watch is not suited for tech novices. It is designed for notification-inundated people who want to manage the way the digital world intrudes on their lives.,"It took three days — three long, often confusing and frustrating days — for him to fall for the Apple Watch. But once he fell, he fell hard, Farhad Manjoo writes.",The watch is not suited for tech novices. It is designed for notification-inundated people who want to manage the way the digital world intrudes on their lives.,The New York Times,https://bits.blogs.nytimes.com/2015/04/08/daily-report-apple-watch-bliss-comes-with-steep-learning-curve/
2015-04-08T12:01:04+0000,"Apple Watch Review: Bliss, but Only After a Steep Learning Curve","When apps are streamlined and first-generation bugs are fixed, the Apple Watch has the potential to be a life-changer. (With video.)","It took three days — three long, often confusing and frustrating days — for me to fall for the Apple Watch. But once I fell, I fell hard.","When apps are streamlined and first-generation bugs are fixed, the Apple Watch has the potential to be a life-changer. (With video.)",The New York Times,https://www.nytimes.com/2015/04/09/technology/personaltech/apple-watch-bliss-but-only-after-a-steep-learning-curve.html
2015-04-08T20:32:09+0000,"HBO Now Makes ‘Game of Thrones’ Easier to See, if Not Follow","The HBO Now app, which lets viewers see the network’s shows without a standard cable plan, represents a big change from just a few years ago.","THE popular television show “Game of Thrones” has become harder to follow, with all the characters that come and go. But it has also become much easier to watch online.","The HBO Now app, which lets viewers see the network’s shows without a standard cable plan, represents a big change from just a few years ago.",The New York Times,https://www.nytimes.com/2015/04/09/technology/personaltech/hbo-makes-game-of-thrones-easier-to-see-if-not-follow.html
2015-04-07T21:14:06+0000,What We’re Reading,"Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from Quentin Hardy, Jason Stallman and others.","Get recommendations from New York Times reporters and editors, highlighting great stories from around the web. What We’re Reading emails are sent twice a week. Sign up »","Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from Quentin Hardy, Jason Stallman and others.",The New York Times,https://news.blogs.nytimes.com/2015/04/07/what-were-reading-44/
2015-04-07T13:32:19+0000,Diagnosing a Syncing Problem With iTunes,"The iTunes software can automatically sync with iPads, iPhones and iPod Touch players, but even if the feature is enabled in iTunes, a few conditions apply.",ITunes Problems ,"The iTunes software can automatically sync with iPads, iPhones and iPod Touch players, but even if the feature is enabled in iTunes, a few conditions apply.",The New York Times,https://www.nytimes.com/2015/04/09/technology/personaltech/diagnosing-a-syncing-problem-with-itunes.html
2015-04-07T09:17:59+0000,M.B.A. Programs That Get You Where You Want to Go,"Want to work at Amazon, Apple or McKinsey? Some business schools have impressive records placing graduates in certain fields and even companies.","With some 13,000 graduate schools of business across the globe, the M.B.A. degree has clearly become a commodity.","Want to work at Amazon, Apple or McKinsey? Some business schools have impressive records placing graduates in certain fields and even companies.",The New York Times,https://www.nytimes.com/2015/04/12/education/edlife/mba-programs-that-get-you-where-you-want-to-go.html
2015-04-16T19:59:40+0000,Apple Watch Availability Is Clarified,"Apple’s retail head, Angela Ahrendts, has told retail employees that the Apple Watch will not be available for in-store purchasing on the day of its April 24 release.","Apple’s method of releasing products like the iPhone is straightforward: On the day of release, you buy the phone at a retail store or it is delivered if you ordered online. The process is a lot less clear for the Apple Watch.","Apple’s retail head, Angela Ahrendts, has told retail employees that the Apple Watch will not be available for in-store purchasing on the day of its April 24 release.",The New York Times,https://bits.blogs.nytimes.com/2015/04/16/apple-clarifies-availability-of-the-apple-watch/
2015-04-17T14:07:02+0000,"Banking on Apple Watch Will Be Limited, for Now","Apps will allow users to peek at their balance and recent activity, but not to pay bills or make deposits.",,"Apps will allow users to peek at their balance and recent activity, but not to pay bills or make deposits.",The New York Times,https://www.nytimes.com/2015/04/17/your-money/banking-on-apple-watch-will-be-limited-for-now.html
2015-04-20T01:53:19+0000,"Changing Tactics, Apple Promotes Watch as a Luxury Item","The Apple Watch will be sold in just nine countries and only through its own channels, entering the world in a different manner from that of the iPhone.","SAN FRANCISCO — Apple has scrapped its usual routine for releasing products with its new device, the Apple Watch. The company is instead taking a page from the playbook of another industry: luxury goods makers.","The Apple Watch will be sold in just nine countries and only through its own channels, entering the world in a different manner from that of the iPhone.",The New York Times,https://www.nytimes.com/2015/04/20/technology/personaltech/changing-tactics-apple-promotes-watch-as-a-luxury-item.html
2015-04-13T19:06:16+0000,"How Europe Is Going After Apple, Google and Other U.S. Tech Giants","The biggest American tech companies face intensifying scrutiny by European regulators, with — pressure that could potentially curb their sizable profits in the region and affect how they operate around the world.","The biggest American tech companies face intensifying scrutiny by European regulators, with — pressure that could potentially curb their sizable profits in the region and affect how they operate around the world.","The biggest American tech companies face intensifying scrutiny by European regulators, with — pressure that could potentially curb their sizable profits in the region and affect how they operate around the world.",The New York Times,https://www.nytimes.com/interactive/2015/04/13/technology/how-europe-is-going-after-us-tech-giants.html
2015-04-17T14:59:30+0000,Auctioning the Relics of Technology Pioneers,An Alan Turing manuscript sells for $1 million as interest in artifacts grows.,"LONDON — The digital world is increasingly meshing with the art world. More and more art is being marketed and sold online. At the same time, relics from the early days of computing are drawing eye-catching prices, and more and more commercial galleries are showing works by innovative, Internet-savvy artists.",An Alan Turing manuscript sells for $1 million as interest in artifacts grows.,International New York Times,https://www.nytimes.com/2015/04/20/arts/international/auctioning-the-relics-of-technology-pioneers.html
2015-04-17T16:30:48+0000,"Carine Roitfeld + Uniqlo, NYFW’s New Homes and Ryan Gothling","Plus, Gisele retires (again), Cannes is anti-selfies and more from the week in style.",All the week’s fashion news that’s fit to reprint.,"Plus, Gisele retires (again), Cannes is anti-selfies and more from the week in style.",The New York Times,https://tmagazine.blogs.nytimes.com/2015/04/17/carine-roitfeld-uniqlo-nyfw-ryan-gosling-style-news/
2015-04-15T18:15:18+0000,Google Joins Its U.S. Peers Under Europe’s Scrutiny,"American technology companies are no strangers to antitrust challenges by European regulators, but the cost has tended to be measured in money and time, not business practices.","SAN FRANCISCO — Over the last few decades, Europe’s regulators have challenged the practices of some of the titans of American technology, including Microsoft, Intel and now Google.","American technology companies are no strangers to antitrust challenges by European regulators, but the cost has tended to be measured in money and time, not business practices.",The New York Times,https://www.nytimes.com/2015/04/16/technology/google-joins-its-us-peers-under-europes-scrutiny.html
2015-04-14T20:46:01+0000,What We’re Reading,"Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from Stacy Cowley, Quentin Hardy and others.","Get recommendations from New York Times reporters and editors, highlighting great stories from around the web. What We’re Reading emails are sent twice a week. Sign up »","Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from Stacy Cowley, Quentin Hardy and others.",The New York Times,https://news.blogs.nytimes.com/2015/04/14/what-were-reading-46/
2015-04-13T22:00:31+0000,IBM Creates Watson Health to Analyze Medical Data,"The business unit will partner with companies including Apple, Medtronic and Johnson & Johnson, offering IBM’s Watson technology as a cloud-based tool at many levels of the health care industry.","IBM is taking its Watson artificial-intelligence technology into health care in a big way with industry partners, a pair of acquisitions and an ambitious agenda.","The business unit will partner with companies including Apple, Medtronic and Johnson & Johnson, offering IBM’s Watson technology as a cloud-based tool at many levels of the health care industry.",The New York Times,https://bits.blogs.nytimes.com/2015/04/13/ibm-creates-watson-health-to-analyze-medical-data/
2015-04-14T00:51:55+0000,"BlackRock’s Chief, Laurence Fink, Urges Other C.E.O.s to Stop Being So Nice to Investors","Laurence D. Fink, chief of BlackRock, the world’s largest asset manager, warns of harm in dividends and stock buybacks.","On Tuesday morning, the chief executives of 500 of the nation’s largest companies will receive a letter in the mail that will most likely surprise them.","Laurence D. Fink, chief of BlackRock, the world’s largest asset manager, warns of harm in dividends and stock buybacks.",The New York Times,https://www.nytimes.com/2015/04/14/business/dealbook/blackrocks-chief-laurence-fink-urges-other-ceos-to-stop-being-so-nice-to-investors.html
2015-04-22T19:42:26+0000,What’s That on Beyoncé’s Wrist? Let Me Guess ... an Apple Watch,"With superstars first in line, Apple appears to be seeking exclusivity by limiting where its watches are sold and who wears them.","Two weeks ago, Pharrell Williams posted an Instagram video of his Apple Watch. The clip has more than 119,000 likes.","With superstars first in line, Apple appears to be seeking exclusivity by limiting where its watches are sold and who wears them.",The New York Times,https://www.nytimes.com/2015/04/23/style/whats-that-on-beyonces-wrist-let-me-guess-an-apple-watch.html
2015-04-27T20:38:51+0000,"Apple’s Earnings Surge, as iPhone Sales Jump and China Business Rises","More than one-quarter of the company’s revenue last quarter came from China, which is becoming an increasingly vital part of Apple’s business.",Apple’s growth engine has now shifted unmistakably to China.,"More than one-quarter of the company’s revenue last quarter came from China, which is becoming an increasingly vital part of Apple’s business.",The New York Times,https://www.nytimes.com/2015/04/28/technology/apple-quarterly-earnings.html
2015-04-27T22:41:28+0000,Apple Pay Will Hit Best Buy Stores in 2015,"Best Buy announced on Monday that it now accepts Apple Pay payments for purchases made inside its smartphone app, and by the end of the year will accept payments made in its brick-and-mortar stores using the Apple Pay mobile wallet.","For most consumers, paying for things with a wave of the smartphone is still a novelty. But many major retailers are clamoring to prepare for what could be a substantial change in the way we buy everyday items. ","Best Buy announced on Monday that it now accepts Apple Pay payments for purchases made inside its smartphone app, and by the end of the year will accept payments made in its brick-and-mortar stores using the Apple Pay mobile wallet.",The New York Times,https://bits.blogs.nytimes.com/2015/04/27/in-a-reversal-apple-pay-will-hit-best-buy-stores-in-2015/
2015-04-25T21:22:10+0000,Apple Won’t Always Rule. Just Look at IBM.,"Like IBM in the 1980s, the stock market giant has room to grow, but there are early signs of the end of its dominance.",Apple can’t grow like this forever. No company can.,"Like IBM in the 1980s, the stock market giant has room to grow, but there are early signs of the end of its dominance.",The New York Times,https://www.nytimes.com/2015/04/26/your-money/now-its-apples-world-once-it-was-ibms.html
2015-04-27T01:06:00+0000,"Apple Earnings, Automaker Results and New Products From Tesla","Apple, increasingly reliant on China for growth, reports on Monday; Ford will post earnings on Tuesday and Fiat Chrysler on Wednesday; on Thursday, Tesla is expected to announce two new battery products.",Here are some of the top business stories to pay attention to in the coming week.,"Apple, increasingly reliant on China for growth, reports on Monday; Ford will post earnings on Tuesday and Fiat Chrysler on Wednesday; on Thursday, Tesla is expected to announce two new battery products.",The New York Times,https://www.nytimes.com/2015/04/27/business/apple-earnings-automaker-results-and-new-products-from-tesla.html
2015-04-22T20:43:59+0000,The Apple Watch Arrives in Stores (Just Not Its Own),"Select destination fashion boutiques around the world have their own stock, and will be offering the watch for sale at the end of the week.","Rumors of the Apple Watch’s unavailability have, it turns out, been slightly, if not greatly, exaggerated.","Select destination fashion boutiques around the world have their own stock, and will be offering the watch for sale at the end of the week.",The New York Times,https://www.nytimes.com/2015/04/23/fashion/the-apple-watch-arrives-in-stores-just-not-its-own.html
2015-04-24T18:33:20+0000,Apple Watch Has Landed — Here’s What You Need to Know,Apple Watch began shipping Friday. What you need to know about the gadget.,"Apple released its much-anticipated Apple Watch on Friday, but the gadget isn’t for sale inside Apple Stores just yet. Instead, Apple let people order the watch online, for deliveries that began Friday, so customers will be spending more time tinkering with their new watches this weekend instead of standing in line.",Apple Watch began shipping Friday. What you need to know about the gadget.,The New York Times,https://bits.blogs.nytimes.com/2015/04/24/apple-watch-has-landed-heres-what-you-need-to-know/
2015-04-28T07:21:21+0000,Europe’s Google Problem,The politics behind the European Union’s antitrust charges against the American Internet giant.,"Have you heard the term Gafa yet? It hasn’t caught on here in the United States — and I’m guessing it won’t — but in France, it has become so common that the newspapers hardly need to spell out its meaning. Everyone there already knows what Gafa stands for: Google-Apple-Facebook-Amazon. ",The politics behind the European Union’s antitrust charges against the American Internet giant.,The New York Times,https://www.nytimes.com/2015/04/28/opinion/joe-nocera-europes-google-problem.html
2015-04-24T21:04:40+0000,What We’re Reading,"Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from John Branch, Dan Levin and others.","Get recommendations from New York Times reporters and editors, highlighting great stories from around the web. What We’re Reading emails are sent twice a week. Sign up »","Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from John Branch, Dan Levin and others.",The New York Times,https://news.blogs.nytimes.com/2015/04/24/what-were-reading-49/
2015-04-23T17:42:36+0000,Remotely Controlling the DVR,Tips for Time Warner Cable customers who want to use their iPhones to manage DVR recordings.,"Q. I want to be able to set programs to record on my digital video recorder from my iPhone, but the Time Warner Cable app keeps crashing on me when I try. What can I do?",Tips for Time Warner Cable customers who want to use their iPhones to manage DVR recordings.,The New York Times,https://www.nytimes.com/2015/04/24/technology/personaltech/remotely-controlling-the-dvr.html
2015-05-05T13:57:16+0000,Apple Watch: A Test Run for Travelers,Will the Apple Watch become as indispensable on the road as a passport? Siri won’t say. But we will.,"Should Apple Watch, the latest smartwatch to hit the streets, be as much a part of your travels as your passport and toothbrush?",Will the Apple Watch become as indispensable on the road as a passport? Siri won’t say. But we will.,The New York Times,https://www.nytimes.com/2015/05/10/travel/apple-watch-a-test-run-for-travelers.html
2015-05-05T21:45:50+0000,The Apple Watch: More Than Just a Bracelet,"For the first installment of his new column, T’s critic at large Jody Rosen considers the cultural history of the gadget everyone’s talking about.","The musings, observations and procrastinations of T’s critic at large Jody Rosen.","For the first installment of his new column, T’s critic at large Jody Rosen considers the cultural history of the gadget everyone’s talking about.",The New York Times,https://tmagazine.blogs.nytimes.com/2015/05/05/apple-watch/
2015-05-04T23:21:09+0000,Apple TV Remote Expected to Add Touch Pad in Redesign,"When Apple introduces its new TV box this summer, the remote control will gain a touch pad and also be slightly thicker than the current version.","Apple has long ridiculed remote controls for being too complex. Now after eight years of a minimalist design for its Apple TV remote, the company is revising the device’s design.","When Apple introduces its new TV box this summer, the remote control will gain a touch pad and also be slightly thicker than the current version.",The New York Times,https://www.nytimes.com/2015/05/05/technology/apple-tv-remote-expected-to-add-touch-pad-in-redesign.html
2015-05-05T12:55:35+0000,"European Union Delays Action on Apple, Amazon and Starbucks Tax Inquiries","The competition commissioner, who took office in November and did not set new deadlines, cited difficulties in obtaining information.","BRUSSELS — European officials investigating whether Apple, Amazon and other companies received sweetheart tax deals from Ireland and Luxembourg will not take action as soon as expected, the European Union competition commissioner said Tuesday.","The competition commissioner, who took office in November and did not set new deadlines, cited difficulties in obtaining information.",The New York Times,https://www.nytimes.com/2015/05/06/business/european-union-delays-action-on-apple-amazon-and-starbucks-tax-inquiries.html
2015-05-06T15:30:11+0000,"Lyle Lovett, Fiona Apple and Randy Newman to Appear at Lincoln Center Out of Doors","Lincoln Center will once again host Out of Doors, a series of free performances, for three weeks this summer.","Lincoln Center will once again host its Out of Doors series of free music and dance performances, over three weeks this summer, starting its 45th season with the Muscle Shoals All Stars on July 22 and concluding on Aug. 9 with a show by Lyle Lovett and His Large Band. ","Lincoln Center will once again host Out of Doors, a series of free performances, for three weeks this summer.",The New York Times,https://artsbeat.blogs.nytimes.com/2015/05/06/lyle-lovett-fiona-apple-and-randy-lovett-to-appear-at-lincoln-center-out-of-doors/
2015-05-01T00:38:52+0000,"Apple, IBM and Japan Post See Profit in the Old-Age Market","Apple, IBM and Japan Post are partnering to provide a technology service for older adults. The venture reflects the larger ambitions of each company.","Japan is an incubator of aging. More than other countries, it is a graying nation. Twenty-five percent of its population, or 33 million people, is age 65 or older, more than double the global average.","Apple, IBM and Japan Post are partnering to provide a technology service for older adults. The venture reflects the larger ambitions of each company.",The New York Times,https://bits.blogs.nytimes.com/2015/04/30/apple-ibm-and-japan-post-see-profit-in-the-old-age-market/
2015-05-08T14:28:31+0000,"How to Use Siri, Google Now and Cortana Voice Commands","Get the most out of speech-recognition mobile assistants. Also, how to use speed-test websites to measure broadband speeds.","Q. I ask the Google app on my phone only about the daily weather forecast, but how does it compare to the Siri program for the verbal instructions it understands?","Get the most out of speech-recognition mobile assistants. Also, how to use speed-test websites to measure broadband speeds.",The New York Times,https://www.nytimes.com/2015/05/08/technology/personaltech/how-to-use-siri-google-now-and-cortana-voice-commands.html
2015-05-08T20:58:24+0000,What We’re Reading,"Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from John Branch, Lynda Richardson and others.","Get recommendations from New York Times reporters and editors, highlighting great stories from around the web. What We’re Reading emails are sent twice a week. Sign up »","Get recommendations from New York Times reporters and editors, highlighting interesting stories from around the web. In this installment, great reads from John Branch, Lynda Richardson and others.",The New York Times,https://news.blogs.nytimes.com/2015/05/08/what-were-reading-53/
2015-05-05T22:33:52+0000,Snapping the Windows Screen,"How to take screenshots on a Windows tablet, Also, how to use iPhoto after the latest Mac update replaces it with a different app.",Q. How do you take a screenshot on a Windows 8.1 tablet if you don’t have a real keyboard with a PrtScrn key?,"How to take screenshots on a Windows tablet, Also, how to use iPhoto after the latest Mac update replaces it with a different app.",The New York Times,https://www.nytimes.com/2015/05/07/technology/personaltech/snapping-the-windows-screen.html
2015-05-06T14:59:52+0000,Apple's Beats faces probe - report,U.S. regulators are reportedly looking into whether Apple is taking advantage of its power to put streaming rivals like Spotify at a disadvantage. Fred Katayama reports.,U.S. regulators are reportedly looking into whether Apple is taking advantage of its power to put streaming rivals like Spotify at a disadvantage. Fred Katayama reports.,U.S. regulators are reportedly looking into whether Apple is taking advantage of its power to put streaming rivals like Spotify at a disadvantage. Fred Katayama reports.,Reuters,https://www.nytimes.com/video/multimedia/100000003669247/apples-beats-faces-probe-report.html
2015-05-18T15:51:37+0000,Appeals Court Upholds Apple’s Patent Victory Over Samsung,The federal court also ruled that the iPhone’s overall look could not be protected and part of the $930 million in damages must be recalculated.,"An appeals court on Monday upheld the bulk of Apple’s patent victory against Samsung Electronics in 2012, but overturned part of the decision and said that a lower court should reduce the total amount that Samsung would have to pay.",The federal court also ruled that the iPhone’s overall look could not be protected and part of the $930 million in damages must be recalculated.,The New York Times,https://www.nytimes.com/2015/05/19/technology/appeals-court-upholds-apples-patent-victory-over-samsung.html
2015-05-17T18:21:47+0000,"Apple Acquires Coherent Navigation, a GPS Start-Up",The purchase further bolsters Apple’s mapping technology and services.,"For many of the largest Silicon Valley technology companies, location software undergirds numerous applications and features in their products.",The purchase further bolsters Apple’s mapping technology and services.,The New York Times,https://bits.blogs.nytimes.com/2015/05/17/apple-acquires-coherent-navigation-a-mapping-start-up/
2015-05-14T21:02:40+0000,Is Your Child Your Excuse to Buy an Apple Watch?,"The Apple Watch does exactly what I wanted it to do: helps me to connect when I need to, and disconnect when I don’t.",The Apple Watch does exactly what I wanted it to do — but it’s not the killer app for parents. Yet.,"The Apple Watch does exactly what I wanted it to do: helps me to connect when I need to, and disconnect when I don’t.",The New York Times,https://parenting.blogs.nytimes.com/2015/05/14/is-your-child-your-excuse-to-buy-an-apple-watch/
2015-05-19T20:42:06+0000,Steve Jobs: A Cottage Industry of Movies and Books,"In case there weren’t already enough books or movies about Steve Jobs, it’s time to get ready for more.","Three weeks after the mercurial Apple co-founder Steve Jobs died, in October 2011, Walter Isaacson published an authorized biography that many then considered to be the definitive account of the billionaire’s life.","In case there weren’t already enough books or movies about Steve Jobs, it’s time to get ready for more.",The New York Times,https://www.nytimes.com/2015/05/21/fashion/steve-jobs-a-cottage-industry-of-movies-and-books.html
2015-05-19T20:14:19+0000,Tech Giants Urge Obama to Reject Policies That Weaken Encryption,"A group of prominent technology companies, including Google and Apple, have sent a letter to President Obama asking him to reject any proposals that would weaken their products’ security.","SAN FRANCISCO — A collection of tech industry giants like Facebook, Google, Apple and Microsoft, as well as civil liberties organizations and Internet security experts, sent a letter to President Obama on Tuesday warning of the unintended consequences of any policy meant to weaken the encryption technologies that protect Internet communications.","A group of prominent technology companies, including Google and Apple, have sent a letter to President Obama asking him to reject any proposals that would weaken their products’ security.",The New York Times,https://www.nytimes.com/2015/05/20/technology/tech-giants-urge-obama-to-reject-policies-that-weaken-encryption-technology.html
2015-05-12T19:44:08+0000,"Bill Gates, Andy Grove and Steve Jobs: The Strategies They Shared","A new book by two business school professors examines the common strategies of Bill Gates, Andy Grove and Steve Jobs, and the implications beyond the companies they led.","In retrospect, things look easy, even obvious. Microsoft, Intel and Apple all rose to dominance as if their fates were inevitable.","A new book by two business school professors examines the common strategies of Bill Gates, Andy Grove and Steve Jobs, and the implications beyond the companies they led.",The New York Times,https://bits.blogs.nytimes.com/2015/05/12/bill-gates-andy-grove-and-steve-jobs-the-strategies-they-shared/
2015-05-12T10:42:33+0000,Working Together in Antarctica,"Despite all the mortal threats it faces, this continent could yet represent a beacon of hope engendered by a spirit of collaboration.","Re “With deal, China eyes Antarctica” (News, April 24): Questions about China’s motives in expanding its Antarctic operations are paralleled by condemnation for its depletion of Africa’s resources and degradation of its environment. China’s development aid for Africa is motivated by a mixture of altruism, empathy, humanitarianism as well as economic and strategic gain. But in its sprint toward prosperity, China is seen as neglectful of its environmental obligations. As an emerging donor, it has yet to garner the humanitarian credibility that postwar reconstruction help for Germany and Japan fostered for the United States and Britain. It is no wonder that China remains a target of suspicion on the world stage.","Despite all the mortal threats it faces, this continent could yet represent a beacon of hope engendered by a spirit of collaboration.",International New York Times,https://www.nytimes.com/2015/05/13/opinion/working-together-in-antarctica.html
2015-05-12T09:11:08+0000,Apple plans take root in China,Apple’s Tim Cook is visiting China with environmental goals and collaboration plans to get Apple Pay into the world’s largest smartphone market. Meg Teckman reports.,Apple’s Tim Cook is visiting China with environmental goals and collaboration plans to get Apple Pay into the world’s largest smartphone market. Meg Teckman reports.,Apple’s Tim Cook is visiting China with environmental goals and collaboration plans to get Apple Pay into the world’s largest smartphone market. Meg Teckman reports.,Reuters,https://www.nytimes.com/video/multimedia/100000003678847/apple-plans-take-root-in-china.html
2015-05-19T00:00:00+0000,The Apple Watch Is the Best Smartwatch for iPhone Owners,"If you have an iPhone and you want a smartwatch, buying an Apple Watch is a no-brainer, and for most people, the Apple Watch Series 8 is the best option available. But with all of Apple’s newly introduced watches, deciding which Apple Watch to cho...","If you have an iPhone and you want a smartwatch, buying an Apple Watch is a no-brainer, and for most people, the Apple Watch Series 8 is the best option available. But with all of Apple’s newly introduced watches, deciding which Apple Watch to choose is harder than ever. This year, Apple has three new...","If you have an iPhone and you want a smartwatch, buying an Apple Watch is a no-brainer, and for most people, the Apple Watch Series 8 is the best option available. But with all of Apple’s newly introduced watches, deciding which Apple Watch to choose is harder than ever. This year, Apple has three new...",Wirecutter,https://www.nytimes.com/wirecutter/reviews/best-smartwatch-iphone/
2015-05-18T02:30:55+0000,‘Silicon Valley’ Recap: It’s Apple Maps Bad,Now would be a good time for “Silicon Valley” to show us that founders sometimes need lessons on becoming leaders.,"Season 2, Episode 6: “Homicide”",Now would be a good time for “Silicon Valley” to show us that founders sometimes need lessons on becoming leaders.,The New York Times,https://artsbeat.blogs.nytimes.com/2015/05/17/silicon-valley-recap-season-2-homicide-ultimate-fighting/
2015-05-27T19:23:12+0000,Podcast | Inside The Times’s Apple Watch News App,"Times Insider talked to Andrew Phelps, a product manager, and Eric Bishop, a mobile editor, about The Times’s Apple Watch news app.","When Apple offered its latest product, the Apple Watch, The Times was ready with a news app designed to catch readers up on the latest news stories with just a glance at their wrists. ","Times Insider talked to Andrew Phelps, a product manager, and Eric Bishop, a mobile editor, about The Times’s Apple Watch news app.",The New York Times,https://www.nytimes.com/times-insider/2015/05/27/podcast-inside-the-timess-apple-watch-news-app/
2015-05-28T12:55:55+0000,"Daily Report: As Mobile Payments Rise, Apple and Google Prepare Their Moves","Google is set to unveil a payments initiative for merchants and a refashioned consumer app, while its rival reportedly plans a rewards program for Apple Pay.","The battle for mobile software dominance revolves around two companies: Apple and Google. Now both giants are also going head-to-head in mobile payments, as they prepare to push deeper into digital wallets, Mike Isaac and Brian X. Chen report.","Google is set to unveil a payments initiative for merchants and a refashioned consumer app, while its rival reportedly plans a rewards program for Apple Pay.",The New York Times,https://bits.blogs.nytimes.com/2015/05/28/daily-report-as-mobile-payments-rise-apple-and-google-prepare-their-moves/
2015-05-26T14:53:10+0000,Two Apple Designers Step Up as Jony Ive Becomes Chief Design Officer,"Apple is boosting the profile of two designers, Richard Howarth and Alan Dye, under longtime design head Jony Ive, who gains the new title of chief design officer.","Over the last several months, Apple has been cranking up the volume on two lesser-known Apple employees: Richard Howarth and Alan Dye. And it’s no wonder as the two will soon take over day-to-day design responsibilities from Jony Ive, Apple’s all-important design guru.","Apple is boosting the profile of two designers, Richard Howarth and Alan Dye, under longtime design head Jony Ive, who gains the new title of chief design officer.",The New York Times,https://bits.blogs.nytimes.com/2015/05/26/two-apple-designers-step-up-as-jony-ive-becomes-chief-design-officer/
2015-05-27T23:22:46+0000,Google and Apple Adjust Strategies on Mobile Payments,"Google is set to unveil a payments initiative for merchants and a refashioned consumer app, while its rival reportedly plans a rewards program for Apple Pay.","The battle for mobile software dominance revolves around two companies: Apple and Google. Now both giants are also going head-to-head in mobile payments, as they prepare to push deeper into digital wallets.","Google is set to unveil a payments initiative for merchants and a refashioned consumer app, while its rival reportedly plans a rewards program for Apple Pay.",The New York Times,https://www.nytimes.com/2015/05/28/technology/google-and-apple-adjust-strategies-on-mobile-payments.html
